Week,Product Name,Inventory Count,Product ID,Quantity,Location
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,204,PID007,359,Dortmund
2024-07-28 18:22:01.125821,Noise Cancelling Headphones,62,PID007,499,Frankfurt
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,330,PID007,409,Berlin
2024-06-16 18:22:01.125821,Noise Cancelling Headphones,169,PID007,135,Munich
2024-06-23 18:22:01.125821,Noise Cancelling Headphones,230,PID007,104,Stuttgart
2024-06-09 18:22:01.125821,Noise Cancelling Headphones,381,PID007,223,Cologne
2024-07-14 18:22:01.125821,Noise Cancelling Headphones,451,PID007,142,Stuttgart
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,402,PID007,284,Düsseldorf
2024-04-21 18:22:01.125821,Noise Cancelling Headphones,288,PID007,391,Munich
2024-07-07 18:22:01.125821,Noise Cancelling Headphones,261,PID007,82,Essen
2024-10-06 18:22:01.125821,Noise Cancelling Headphones,445,PID007,128,Frankfurt
2024-09-01 18:22:01.125821,Noise Cancelling Headphones,398,PID007,283,Frankfurt
2024-08-18 18:22:01.125821,Noise Cancelling Headphones,182,PID007,266,Frankfurt
2024-10-13 18:22:01.125821,Noise Cancelling Headphones,328,PID007,228,Stuttgart
2024-09-22 18:22:01.125821,Noise Cancelling Headphones,232,PID007,60,Essen
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,287,PID007,477,Berlin
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,186,PID007,58,Stuttgart
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,417,PID007,234,Düsseldorf
2024-08-11 18:22:01.125821,Noise Cancelling Headphones,408,PID007,190,Munich
2024-09-22 18:22:01.125821,Noise Cancelling Headphones,497,PID007,236,Düsseldorf
2024-07-14 18:22:01.125821,Noise Cancelling Headphones,142,PID007,76,Leipzig
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,373,PID007,55,Munich
2024-06-30 18:22:01.125821,Noise Cancelling Headphones,490,PID007,357,Dortmund
2024-05-05 18:22:01.125821,Noise Cancelling Headphones,61,PID007,203,Essen
2024-06-16 18:22:01.125821,Noise Cancelling Headphones,174,PID007,141,Berlin
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,197,PID007,86,Hamburg
2024-05-19 18:22:01.125821,Noise Cancelling Headphones,166,PID007,413,Leipzig
2024-09-01 18:22:01.125821,Noise Cancelling Headphones,197,PID007,165,Düsseldorf
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,422,PID007,105,Leipzig
2024-06-09 18:22:01.125821,Noise Cancelling Headphones,444,PID007,166,Essen
2024-07-21 18:22:01.125821,Noise Cancelling Headphones,427,PID007,235,Cologne
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,228,PID007,295,Essen
2024-08-04 18:22:01.125821,Noise Cancelling Headphones,227,PID007,487,Berlin
2024-08-25 18:22:01.125821,Noise Cancelling Headphones,181,PID007,212,Leipzig
2024-06-23 18:22:01.125821,Noise Cancelling Headphones,156,PID007,287,Cologne
2024-08-25 18:22:01.125821,Noise Cancelling Headphones,177,PID007,161,Hamburg
2024-09-22 18:22:01.125821,Noise Cancelling Headphones,119,PID007,431,Stuttgart
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,385,PID007,80,Leipzig
2024-09-22 18:22:01.125821,Noise Cancelling Headphones,425,PID007,171,Düsseldorf
2024-07-21 18:22:01.125821,Noise Cancelling Headphones,304,PID007,284,Berlin
2024-08-18 18:22:01.125821,Noise Cancelling Headphones,93,PID007,126,Leipzig
2024-10-13 18:22:01.125821,Noise Cancelling Headphones,468,PID007,242,Stuttgart
2024-07-28 18:22:01.125821,Noise Cancelling Headphones,60,PID007,453,Frankfurt
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,378,PID007,116,Essen
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,409,PID007,382,Düsseldorf
2024-08-25 18:22:01.125821,Noise Cancelling Headphones,196,PID007,80,Dortmund
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,378,PID007,73,Cologne
2024-04-21 18:22:01.125821,Noise Cancelling Headphones,293,PID007,243,Stuttgart
2024-07-14 18:22:01.125821,Noise Cancelling Headphones,431,PID007,376,Düsseldorf
2024-06-23 18:22:01.125821,Noise Cancelling Headphones,253,PID007,63,Cologne
2024-06-30 18:22:01.125821,Noise Cancelling Headphones,94,PID007,458,Frankfurt
2024-06-30 18:22:01.125821,Noise Cancelling Headphones,56,PID007,323,Stuttgart
2024-09-22 18:22:01.125821,Noise Cancelling Headphones,62,PID007,359,Leipzig
2024-09-08 18:22:01.125821,Noise Cancelling Headphones,91,PID007,99,Frankfurt
2024-05-19 18:22:01.125821,Noise Cancelling Headphones,437,PID007,345,Essen
2024-10-06 18:22:01.125821,Noise Cancelling Headphones,414,PID007,485,Hamburg
2024-06-09 18:22:01.125821,Noise Cancelling Headphones,363,PID007,452,Düsseldorf
2024-08-25 18:22:01.125821,Noise Cancelling Headphones,494,PID007,164,Hamburg
2024-10-06 18:22:01.125821,Noise Cancelling Headphones,275,PID007,78,Dortmund
2024-05-05 18:22:01.125821,Noise Cancelling Headphones,414,PID007,127,Essen
2024-09-15 18:22:01.125821,Noise Cancelling Headphones,85,PID007,222,Stuttgart
2024-08-18 18:22:01.125821,Noise Cancelling Headphones,433,PID007,316,Cologne
2024-06-02 18:22:01.125821,Noise Cancelling Headphones,286,PID007,405,Leipzig
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,58,PID007,372,Berlin
2024-09-15 18:22:01.125821,Tablet 10 inch,395,PID008,369,Frankfurt
2024-08-04 18:22:01.125821,Tablet 10 inch,309,PID008,253,Berlin
2024-09-01 18:22:01.125821,Tablet 10 inch,201,PID008,266,Essen
2024-09-22 18:22:01.125821,Tablet 10 inch,278,PID008,346,Düsseldorf
2024-09-15 18:22:01.125821,Tablet 10 inch,391,PID008,292,Frankfurt
2024-05-05 18:22:01.125821,Tablet 10 inch,421,PID008,431,Berlin
2024-06-16 18:22:01.125821,Tablet 10 inch,247,PID008,197,Essen
2024-10-13 18:22:01.125821,Tablet 10 inch,101,PID008,425,Cologne
2024-07-14 18:22:01.125821,Tablet 10 inch,150,PID008,198,Frankfurt
2024-06-30 18:22:01.125821,Tablet 10 inch,235,PID008,146,Hamburg
2024-06-02 18:22:01.125821,Tablet 10 inch,237,PID008,225,Frankfurt
2024-08-25 18:22:01.125821,Tablet 10 inch,282,PID008,174,Hamburg
2024-07-07 18:22:01.125821,Tablet 10 inch,92,PID008,273,Cologne
2024-05-26 18:22:01.125821,Tablet 10 inch,103,PID008,178,Frankfurt
2024-06-16 18:22:01.125821,Tablet 10 inch,478,PID008,352,Berlin
2024-06-23 18:22:01.125821,Tablet 10 inch,475,PID008,152,Cologne
2024-10-06 18:22:01.125821,Tablet 10 inch,349,PID008,318,Düsseldorf
2024-06-09 18:22:01.125821,Tablet 10 inch,56,PID008,257,Stuttgart
2024-10-06 18:22:01.125821,Tablet 10 inch,201,PID008,369,Essen
2024-06-16 18:22:01.125821,Tablet 10 inch,55,PID008,159,Frankfurt
2024-07-28 18:22:01.125821,Tablet 10 inch,194,PID008,287,Cologne
2024-06-16 18:22:01.125821,Tablet 10 inch,332,PID008,325,Düsseldorf
2024-07-28 18:22:01.125821,Tablet 10 inch,364,PID008,160,Hamburg
2024-08-04 18:22:01.125821,Tablet 10 inch,282,PID008,114,Essen
2024-08-04 18:22:01.125821,Tablet 10 inch,238,PID008,125,Düsseldorf
2024-09-01 18:22:01.125821,Tablet 10 inch,172,PID008,75,Essen
2024-08-25 18:22:01.125821,Tablet 10 inch,240,PID008,321,Frankfurt
2024-08-04 18:22:01.125821,Tablet 10 inch,183,PID008,214,Leipzig
2024-06-09 18:22:01.125821,Tablet 10 inch,121,PID008,258,Düsseldorf
2024-09-22 18:22:01.125821,Tablet 10 inch,98,PID008,159,Dortmund
2024-09-01 18:22:01.125821,Tablet 10 inch,320,PID008,413,Frankfurt
2024-05-05 18:22:01.125821,Tablet 10 inch,413,PID008,475,Cologne
2024-08-04 18:22:01.125821,Tablet 10 inch,454,PID008,432,Frankfurt
2024-06-30 18:22:01.125821,Tablet 10 inch,391,PID008,83,Dortmund
2024-06-30 18:22:01.125821,Tablet 10 inch,347,PID008,128,Essen
2024-08-18 18:22:01.125821,Tablet 10 inch,491,PID008,312,Essen
2024-08-18 18:22:01.125821,Tablet 10 inch,463,PID008,277,Cologne
2024-07-07 18:22:01.125821,Tablet 10 inch,374,PID008,214,Cologne
2024-05-19 18:22:01.125821,Tablet 10 inch,252,PID008,264,Frankfurt
2024-04-21 18:22:01.125821,Tablet 10 inch,196,PID008,204,Dortmund
2024-07-14 18:22:01.125821,Tablet 10 inch,437,PID008,77,Düsseldorf
2024-08-11 18:22:01.125821,Tablet 10 inch,394,PID008,109,Essen
2024-05-05 18:22:01.125821,Tablet 10 inch,285,PID008,381,Munich
2024-06-16 18:22:01.125821,Tablet 10 inch,172,PID008,465,Düsseldorf
2024-10-06 18:22:01.125821,Tablet 10 inch,343,PID008,309,Berlin
2024-06-30 18:22:01.125821,Tablet 10 inch,273,PID008,277,Stuttgart
2024-06-23 18:22:01.125821,Tablet 10 inch,420,PID008,319,Cologne
2024-07-14 18:22:01.125821,Tablet 10 inch,349,PID008,64,Dortmund
2024-06-02 18:22:01.125821,Tablet 10 inch,226,PID008,369,Leipzig
2024-05-19 18:22:01.125821,Tablet 10 inch,472,PID008,168,Munich
2024-08-04 18:22:01.125821,Tablet 10 inch,205,PID008,93,Berlin
2024-09-15 18:22:01.125821,Tablet 10 inch,60,PID008,196,Leipzig
2024-06-30 18:22:01.125821,Tablet 10 inch,313,PID008,444,Dortmund
2024-09-22 18:22:01.125821,Tablet 10 inch,266,PID008,429,Stuttgart
2024-04-28 18:22:01.125821,Tablet 10 inch,274,PID008,364,Essen
2024-10-13 18:22:01.125821,Tablet 10 inch,496,PID008,88,Leipzig
2024-10-06 18:22:01.125821,Tablet 10 inch,262,PID008,497,Frankfurt
2024-05-19 18:22:01.125821,Tablet 10 inch,103,PID008,370,Dortmund
2024-07-14 18:22:01.125821,Tablet 10 inch,208,PID008,82,Leipzig
2024-07-28 18:22:01.125821,Tablet 10 inch,70,PID008,487,Dortmund
2024-04-28 18:22:01.125821,Tablet 10 inch,108,PID008,243,Düsseldorf
2024-09-01 18:22:01.125821,Tablet 10 inch,439,PID008,289,Frankfurt
2024-09-01 18:22:01.125821,Tablet 10 inch,441,PID008,128,Essen
2024-07-28 18:22:01.125821,Tablet 10 inch,443,PID008,239,Leipzig
2024-08-18 18:22:01.125821,Tablet 10 inch,323,PID008,292,Berlin
2024-05-05 18:22:01.125821,Tablet 10 inch,448,PID008,373,Essen
2024-05-05 18:22:01.125821,Tablet 10 inch,153,PID008,199,Hamburg
2024-06-23 18:22:01.125821,Tablet 10 inch,492,PID008,181,Leipzig
2024-07-07 18:22:01.125821,Tablet 10 inch,109,PID008,266,Cologne
2024-07-07 18:22:01.125821,Tablet 10 inch,97,PID008,316,Cologne
2024-09-15 18:22:01.125821,Tablet 10 inch,353,PID008,374,Munich
2024-09-22 18:22:01.125821,Tablet 10 inch,466,PID008,249,Essen
2024-06-16 18:22:01.125821,Tablet 10 inch,359,PID008,320,Munich
2024-05-19 18:22:01.125821,Tablet 10 inch,79,PID008,493,Dortmund
2024-05-26 18:22:01.125821,Tablet 10 inch,92,PID008,468,Dortmund
2024-05-05 18:22:01.125821,Tablet 10 inch,289,PID008,157,Hamburg
2024-06-02 18:22:01.125821,Tablet 10 inch,327,PID008,121,Frankfurt
2024-09-22 18:22:01.125821,Tablet 10 inch,360,PID008,96,Frankfurt
2024-08-18 18:22:01.125821,Tablet 10 inch,420,PID008,282,Berlin
2024-05-12 18:22:01.125821,Tablet 10 inch,324,PID008,406,Berlin
2024-05-26 18:22:01.125821,Tablet 10 inch,91,PID008,197,Düsseldorf
2024-05-05 18:22:01.125821,Tablet 10 inch,187,PID008,316,Essen
2024-08-25 18:22:01.125821,Tablet 10 inch,421,PID008,279,Essen
2024-04-21 18:22:01.125821,Tablet 10 inch,79,PID008,245,Cologne
2024-04-21 18:22:01.125821,Tablet 10 inch,401,PID008,73,Cologne
2024-06-30 18:22:01.125821,Tablet 10 inch,187,PID008,387,Munich
2024-09-15 18:22:01.125821,Tablet 10 inch,367,PID008,400,Dortmund
2024-09-29 18:22:01.125821,Tablet 10 inch,149,PID008,328,Essen
2024-10-13 18:22:01.125821,Tablet 10 inch,304,PID008,300,Dortmund
2024-06-23 18:22:01.125821,Tablet 10 inch,482,PID008,160,Munich
2024-06-30 18:22:01.125821,Tablet 10 inch,398,PID008,53,Munich
2024-05-26 18:22:01.125821,Tablet 10 inch,374,PID008,430,Stuttgart
2024-08-18 18:22:01.125821,Tablet 10 inch,98,PID008,346,Frankfurt
2024-08-11 18:22:01.125821,Tablet 10 inch,242,PID008,58,Berlin
2024-09-08 18:22:01.125821,Tablet 10 inch,427,PID008,284,Hamburg
2024-05-19 18:22:01.125821,Tablet 10 inch,226,PID008,199,Munich
2024-06-16 18:22:01.125821,Tablet 10 inch,281,PID008,494,Essen
2024-08-18 18:22:01.125821,Tablet 10 inch,394,PID008,224,Düsseldorf
2024-10-13 18:22:01.125821,Tablet 10 inch,94,PID008,120,Düsseldorf
2024-07-07 18:22:01.125821,Tablet 10 inch,216,PID008,384,Berlin
2024-05-19 18:22:01.125821,Gaming Keyboard,140,PID009,326,Berlin
2024-10-06 18:22:01.125821,Gaming Keyboard,125,PID009,280,Munich
2024-07-14 18:22:01.125821,Gaming Keyboard,331,PID009,482,Berlin
2024-09-22 18:22:01.125821,Gaming Keyboard,102,PID009,291,Cologne
2024-09-29 18:22:01.125821,Gaming Keyboard,397,PID009,260,Munich
2024-08-11 18:22:01.125821,Gaming Keyboard,369,PID009,126,Dortmund
2024-09-08 18:22:01.125821,Gaming Keyboard,69,PID009,495,Cologne
2024-09-08 18:22:01.125821,Gaming Keyboard,189,PID009,197,Essen
2024-06-23 18:22:01.125821,Gaming Keyboard,91,PID009,276,Cologne
2024-06-02 18:22:01.125821,Gaming Keyboard,147,PID009,393,Düsseldorf
2024-07-21 18:22:01.125821,Gaming Keyboard,165,PID009,490,Berlin
2024-05-05 18:22:01.125821,Gaming Keyboard,351,PID009,280,Stuttgart
2024-06-16 18:22:01.125821,Gaming Keyboard,79,PID009,445,Munich
2024-09-15 18:22:01.125821,Gaming Keyboard,290,PID009,100,Essen
2024-09-22 18:22:01.125821,Gaming Keyboard,105,PID009,164,Frankfurt
2024-06-16 18:22:01.125821,Gaming Keyboard,484,PID009,283,Leipzig
2024-08-04 18:22:01.125821,Gaming Keyboard,362,PID009,353,Essen
2024-06-02 18:22:01.125821,Gaming Keyboard,429,PID009,61,Hamburg
2024-09-08 18:22:01.125821,Gaming Keyboard,330,PID009,279,Düsseldorf
2024-07-28 18:22:01.125821,Gaming Keyboard,289,PID009,354,Cologne
2024-06-30 18:22:01.125821,Gaming Keyboard,192,PID009,484,Essen
2024-09-15 18:22:01.125821,Gaming Keyboard,395,PID009,387,Berlin
2024-09-08 18:22:01.125821,Gaming Keyboard,233,PID009,221,Cologne
2024-04-21 18:22:01.125821,Gaming Keyboard,134,PID009,330,Cologne
2024-06-16 18:22:01.125821,Gaming Keyboard,339,PID009,319,Düsseldorf
2024-07-14 18:22:01.125821,Gaming Keyboard,147,PID009,165,Cologne
2024-06-09 18:22:01.125821,Gaming Keyboard,187,PID009,362,Munich
2024-10-06 18:22:01.125821,Gaming Keyboard,192,PID009,193,Munich
2024-09-29 18:22:01.125821,Gaming Keyboard,407,PID009,225,Munich
2024-05-26 18:22:01.125821,Gaming Keyboard,352,PID009,197,Frankfurt
2024-06-23 18:22:01.125821,Gaming Keyboard,288,PID009,420,Essen
2024-05-19 18:22:01.125821,Gaming Keyboard,318,PID009,344,Berlin
2024-10-06 18:22:01.125821,Gaming Keyboard,131,PID009,429,Stuttgart
2024-07-28 18:22:01.125821,Gaming Keyboard,233,PID009,497,Munich
2024-07-28 18:22:01.125821,Gaming Keyboard,387,PID009,98,Essen
2024-06-23 18:22:01.125821,Gaming Keyboard,215,PID009,390,Cologne
2024-04-28 18:22:01.125821,Gaming Keyboard,485,PID009,456,Munich
2024-04-21 18:22:01.125821,Gaming Keyboard,289,PID009,90,Frankfurt
2024-08-25 18:22:01.125821,Gaming Keyboard,76,PID009,343,Frankfurt
2024-07-07 18:22:01.125821,Gaming Keyboard,345,PID009,90,Frankfurt
2024-06-23 18:22:01.125821,Gaming Keyboard,203,PID009,258,Berlin
2024-07-21 18:22:01.125821,Gaming Keyboard,339,PID009,222,Cologne
2024-08-25 18:22:01.125821,Gaming Keyboard,357,PID009,232,Stuttgart
2024-09-22 18:22:01.125821,Gaming Keyboard,170,PID009,144,Leipzig
2024-09-15 18:22:01.125821,Gaming Keyboard,175,PID009,442,Hamburg
2024-09-22 18:22:01.125821,Gaming Keyboard,129,PID009,425,Hamburg
2024-04-28 18:22:01.125821,Gaming Keyboard,418,PID009,496,Stuttgart
2024-04-21 18:22:01.125821,Gaming Keyboard,317,PID009,258,Dortmund
2024-04-28 18:22:01.125821,Gaming Keyboard,316,PID009,224,Frankfurt
2024-07-21 18:22:01.125821,Gaming Keyboard,60,PID009,335,Munich
2024-06-09 18:22:01.125821,Gaming Keyboard,345,PID009,379,Berlin
2024-04-21 18:22:01.125821,Gaming Keyboard,406,PID009,310,Cologne
2024-05-19 18:22:01.125821,Gaming Keyboard,213,PID009,182,Stuttgart
2024-06-16 18:22:01.125821,Gaming Keyboard,393,PID009,82,Munich
2024-09-29 18:22:01.125821,Gaming Keyboard,255,PID009,313,Munich
2024-05-19 18:22:01.125821,Gaming Keyboard,132,PID009,190,Cologne
2024-07-28 18:22:01.125821,Gaming Keyboard,276,PID009,160,Leipzig
2024-08-25 18:22:01.125821,Gaming Keyboard,70,PID009,264,Stuttgart
2024-07-14 18:22:01.125821,Gaming Keyboard,323,PID009,440,Essen
2024-05-05 18:22:01.125821,Gaming Keyboard,342,PID009,70,Hamburg
2024-06-30 18:22:01.125821,Gaming Keyboard,84,PID009,463,Dortmund
2024-06-09 18:22:01.125821,Gaming Keyboard,60,PID009,259,Stuttgart
2024-09-01 18:22:01.125821,Gaming Keyboard,180,PID009,374,Frankfurt
2024-04-28 18:22:01.125821,Gaming Keyboard,457,PID009,415,Munich
2024-04-21 18:22:01.125821,Gaming Keyboard,430,PID009,431,Stuttgart
2024-06-30 18:22:01.125821,Gaming Keyboard,118,PID009,475,Cologne
2024-09-08 18:22:01.125821,Gaming Keyboard,235,PID009,294,Hamburg
2024-05-26 18:22:01.125821,Gaming Keyboard,285,PID009,433,Düsseldorf
2024-05-19 18:22:01.125821,Gaming Keyboard,299,PID009,212,Frankfurt
2024-07-28 18:22:01.125821,Gaming Keyboard,53,PID009,437,Leipzig
2024-07-21 18:22:01.125821,Gaming Keyboard,319,PID009,368,Stuttgart
2024-07-07 18:22:01.125821,Gaming Keyboard,308,PID009,382,Cologne
2024-04-28 18:22:01.125821,Gaming Keyboard,429,PID009,481,Hamburg
2024-05-26 18:22:01.125821,Gaming Keyboard,101,PID009,442,Frankfurt
2024-07-21 18:22:01.125821,Gaming Keyboard,471,PID009,352,Stuttgart
2024-09-29 18:22:01.125821,Gaming Keyboard,193,PID009,206,Düsseldorf
2024-06-30 18:22:01.125821,Gaming Keyboard,270,PID009,158,Stuttgart
2024-05-12 18:22:01.125821,Gaming Keyboard,458,PID009,63,Hamburg
2024-09-15 18:22:01.125821,Gaming Keyboard,305,PID009,398,Leipzig
2024-07-14 18:22:01.125821,Gaming Keyboard,137,PID009,203,Essen
2024-06-16 18:22:01.125821,Gaming Keyboard,463,PID009,397,Hamburg
2024-05-12 18:22:01.125821,Gaming Keyboard,416,PID009,79,Berlin
2024-10-13 18:22:01.125821,Gaming Keyboard,439,PID009,57,Frankfurt
2024-07-21 18:22:01.125821,Gaming Keyboard,183,PID009,52,Leipzig
2024-05-19 18:22:01.125821,Gaming Keyboard,208,PID009,438,Berlin
2024-05-12 18:22:01.125821,Gaming Keyboard,426,PID009,495,Munich
2024-07-07 18:22:01.125821,Gaming Keyboard,235,PID009,427,Frankfurt
2024-06-16 18:22:01.125821,Gaming Keyboard,178,PID009,268,Stuttgart
2024-07-07 18:22:01.125821,Gaming Keyboard,214,PID009,485,Stuttgart
2024-05-05 18:22:01.125821,Gaming Keyboard,455,PID009,244,Stuttgart
2024-06-23 18:22:01.125821,Gaming Keyboard,144,PID009,78,Berlin
2024-08-25 18:22:01.125821,Gaming Keyboard,167,PID009,490,Munich
2024-07-28 18:22:01.125821,Gaming Keyboard,483,PID009,252,Cologne
2024-10-13 18:22:01.125821,Gaming Keyboard,90,PID009,390,Berlin
2024-09-01 18:22:01.125821,Gaming Keyboard,456,PID009,246,Dortmund
2024-08-25 18:22:01.125821,Gaming Keyboard,335,PID009,234,Berlin
2024-09-15 18:22:01.125821,Gaming Keyboard,218,PID009,64,Essen
2024-07-21 18:22:01.125821,Gaming Keyboard,100,PID009,399,Berlin
2024-09-15 18:22:01.125821,Gaming Keyboard,130,PID009,137,Dortmund
2024-06-09 18:22:01.125821,Gaming Keyboard,61,PID009,116,Leipzig
2024-04-21 18:22:01.125821,Fitness Tracker,154,PID010,232,Essen
2024-10-13 18:22:01.125821,Fitness Tracker,433,PID010,336,Düsseldorf
2024-07-14 18:22:01.125821,Fitness Tracker,384,PID010,373,Leipzig
2024-08-25 18:22:01.125821,Fitness Tracker,494,PID010,143,Hamburg
2024-07-21 18:22:01.125821,Fitness Tracker,496,PID010,70,Essen
2024-09-08 18:22:01.125821,Fitness Tracker,499,PID010,232,Berlin
2024-08-11 18:22:01.125821,Fitness Tracker,355,PID010,385,Munich
2024-06-23 18:22:01.125821,Fitness Tracker,283,PID010,460,Düsseldorf
2024-07-28 18:22:01.125821,Fitness Tracker,257,PID010,496,Munich
2024-07-07 18:22:01.125821,Fitness Tracker,246,PID010,107,Stuttgart
2024-04-28 18:22:01.125821,Fitness Tracker,234,PID010,298,Leipzig
2024-10-06 18:22:01.125821,Fitness Tracker,475,PID010,397,Frankfurt
2024-08-25 18:22:01.125821,Fitness Tracker,145,PID010,247,Hamburg
2024-08-18 18:22:01.125821,Fitness Tracker,449,PID010,191,Stuttgart
2024-06-02 18:22:01.125821,Fitness Tracker,436,PID010,243,Berlin
2024-09-15 18:22:01.125821,Fitness Tracker,213,PID010,299,Dortmund
2024-08-18 18:22:01.125821,Fitness Tracker,473,PID010,280,Cologne
2024-10-13 18:22:01.125821,Fitness Tracker,170,PID010,63,Berlin
2024-08-18 18:22:01.125821,Fitness Tracker,187,PID010,108,Hamburg
2024-10-13 18:22:01.125821,Fitness Tracker,207,PID010,218,Dortmund
2024-08-11 18:22:01.125821,Fitness Tracker,162,PID010,173,Leipzig
2024-04-21 18:22:01.125821,Fitness Tracker,483,PID010,441,Munich
2024-10-13 18:22:01.125821,Fitness Tracker,289,PID010,201,Leipzig
2024-05-26 18:22:01.125821,Fitness Tracker,390,PID010,381,Dortmund
2024-07-21 18:22:01.125821,Fitness Tracker,343,PID010,118,Essen
2024-09-08 18:22:01.125821,Fitness Tracker,157,PID010,227,Essen
2024-10-13 18:22:01.125821,Fitness Tracker,180,PID010,116,Hamburg
2024-05-26 18:22:01.125821,Fitness Tracker,486,PID010,266,Cologne
2024-09-22 18:22:01.125821,Fitness Tracker,143,PID010,238,Stuttgart
2024-09-08 18:22:01.125821,Fitness Tracker,115,PID010,495,Dortmund
2024-06-23 18:22:01.125821,Fitness Tracker,426,PID010,354,Düsseldorf
2024-09-22 18:22:01.125821,Fitness Tracker,488,PID010,352,Dortmund
2024-06-09 18:22:01.125821,Fitness Tracker,88,PID010,170,Düsseldorf
2024-08-11 18:22:01.125821,Fitness Tracker,486,PID010,114,Frankfurt
2024-09-01 18:22:01.125821,Fitness Tracker,287,PID010,271,Düsseldorf
2024-09-29 18:22:01.125821,Fitness Tracker,78,PID010,155,Dortmund
2024-07-28 18:22:01.125821,Fitness Tracker,187,PID010,381,Berlin
2024-06-23 18:22:01.125821,Fitness Tracker,205,PID010,75,Dortmund
2024-08-04 18:22:01.125821,Fitness Tracker,332,PID010,257,Cologne
2024-08-04 18:22:01.125821,Fitness Tracker,192,PID010,315,Dortmund
2024-06-02 18:22:01.125821,Fitness Tracker,194,PID010,245,Frankfurt
2024-08-25 18:22:01.125821,Fitness Tracker,56,PID010,477,Essen
2024-10-06 18:22:01.125821,Fitness Tracker,105,PID010,377,Munich
2024-04-28 18:22:01.125821,Fitness Tracker,131,PID010,174,Düsseldorf
2024-04-21 18:22:01.125821,Fitness Tracker,464,PID010,316,Munich
2024-08-18 18:22:01.125821,Fitness Tracker,368,PID010,194,Düsseldorf
2024-04-28 18:22:01.125821,Fitness Tracker,209,PID010,244,Hamburg
2024-04-21 18:22:01.125821,Fitness Tracker,380,PID010,268,Düsseldorf
2024-05-12 18:22:01.125821,Fitness Tracker,367,PID010,340,Dortmund
2024-10-06 18:22:01.125821,Fitness Tracker,172,PID010,357,Stuttgart
2024-07-14 18:22:01.125821,Fitness Tracker,76,PID010,102,Frankfurt
2024-05-19 18:22:01.125821,Fitness Tracker,219,PID010,367,Stuttgart
2024-08-18 18:22:01.125821,Fitness Tracker,454,PID010,347,Munich
2024-06-30 18:22:01.125821,Fitness Tracker,192,PID010,317,Essen
2024-09-22 18:22:01.125821,Fitness Tracker,438,PID010,208,Düsseldorf
2024-08-25 18:22:01.125821,Fitness Tracker,265,PID010,230,Frankfurt
2024-09-08 18:22:01.125821,Fitness Tracker,60,PID010,230,Leipzig
2024-08-25 18:22:01.125821,Fitness Tracker,317,PID010,118,Munich
2024-09-15 18:22:01.125821,Fitness Tracker,491,PID010,337,Berlin
2024-05-05 18:22:01.125821,Fitness Tracker,175,PID010,470,Munich
2024-07-07 18:22:01.125821,Fitness Tracker,433,PID010,456,Berlin
2024-06-23 18:22:01.125821,Fitness Tracker,232,PID010,408,Frankfurt
2024-09-15 18:22:01.125821,Fitness Tracker,234,PID010,231,Cologne
2024-07-07 18:22:01.125821,Fitness Tracker,236,PID010,337,Cologne
2024-06-16 18:22:01.125821,Fitness Tracker,489,PID010,330,Düsseldorf
2024-07-14 18:22:01.125821,Fitness Tracker,273,PID010,401,Frankfurt
2024-10-06 18:22:01.125821,Fitness Tracker,314,PID010,218,Berlin
2024-08-11 18:22:01.125821,Fitness Tracker,259,PID010,56,Dortmund
2024-08-04 18:22:01.125821,Fitness Tracker,491,PID010,429,Frankfurt
2024-10-13 18:22:01.125821,Fitness Tracker,185,PID010,371,Stuttgart
2024-10-06 18:22:01.125821,Fitness Tracker,252,PID010,291,Dortmund
2024-09-15 18:22:01.125821,Fitness Tracker,228,PID010,439,Leipzig
2024-06-16 18:22:01.125821,Fitness Tracker,304,PID010,229,Munich
2024-06-16 18:22:01.125821,Fitness Tracker,124,PID010,483,Essen
2024-06-09 18:22:01.125821,Fitness Tracker,277,PID010,53,Frankfurt
2024-09-22 18:22:01.125821,Fitness Tracker,350,PID010,297,Essen
2024-08-11 18:22:01.125821,Fitness Tracker,231,PID010,75,Hamburg
2024-04-21 18:22:01.125821,Fitness Tracker,283,PID010,55,Berlin
2024-08-18 18:22:01.125821,Fitness Tracker,165,PID010,276,Dortmund
2024-09-22 18:22:01.125821,Fitness Tracker,125,PID010,432,Stuttgart
2024-06-23 18:22:01.125821,Fitness Tracker,230,PID010,338,Essen
2024-04-21 18:22:01.125821,Fitness Tracker,352,PID010,288,Leipzig
2024-09-01 18:22:01.125821,Fitness Tracker,293,PID010,317,Berlin
2024-09-15 18:22:01.125821,Fitness Tracker,88,PID010,382,Dortmund
